0.357,0.609,25030,34.26767081,-91.92619839,0.060274894,0.023709902,71373,1.030295272,2,39.6,56.3,0.2,0.8,0,54374,37630,39.2,27.9,20.3,22.5,7.2,22.1,86.9,6.6,0.2,1.7,2.4,2.1,20.9,26874,70,4.1,0.2,10,1
0.213,0.782,3981,33.11009499,-88.56949061,0.055382928,0.028052805,10942,1.101805609,1.4,25.9,72.1,0.2,0,0,8011,30808,47.6,21.6,21.2,14.1,16.7,26.4,79.2,16.1,0,0.6,0.8,3.2,26.7,3953,74.2,8.7,4.3,14.8,1
0.519,0.409,851,45.40194593,-68.65020455,0.002042237,0.019292605,152284,1.019574558,1.3,94,0.8,1,1,0,121923,47886,19.2,35.5,20.2,24.5,9.9,10,79.7,10.8,0.6,3.4,1.4,4.1,22.5,72746,78.2,6.2,0.1,6.5,1
0.454,0.478,2596,44.05996956,-69.54227124,0.001910585,0.015384615,34021,1.0495813,1.1,96.2,0.3,0.5,0.9,0,27877,54041,16.2,34.5,19.7,19.1,15.6,11,76.8,10.4,0.6,3.3,1.8,7,24.8,16588,73.4,14.1,0.1,3.4,0
0.359,0.609,172374,28.06312234,-81.14882926,0.044223294,0.014394993,325168,1.029560094,51.6,34.2,9.2,0.2,2.4,0.1,215543,47343,26.7,24.8,25.9,28.2,10,11.2,81.4,11.6,1.3,0.5,1.6,3.5,32.2,146390,86,3.6,0.1,6.6,1
0.725,0.243,16381,37.56213922,-82.74750924,0.012684594,0.008421053,37447,1.044719886,0.7,97.3,0.9,0.1,0.3,0,29232,31196,43,29.5,19.1,27.3,11,13.2,88.5,7.8,0.2,1,0.5,2.1,23,11130,70.4,7.1,0,11.6,0
0.466,0.466,153687,40.78416049,-96.68777155,0.031508991,0.004661763,306357,0.992073504,6.7,82.1,3.9,0.4,4.2,0.1,224251,55747,15.6,40,17.1,23.9,7.7,11.3,81.8,8.8,1.2,2.9,1.9,3.3,18.8,166689,77.8,4.2,0.1,3.9,1
0.21,0.734,808509,37.23104908,-121.6970462,0.013153337,0.016150205,1911226,0.984005265,26.1,32.6,2.4,0.2,34.9,0.3,1162019,106761,9.7,52.1,15.1,18.6,6.3,7.9,75.1,10.5,4.4,2.1,3.1,4.8,28,967294,84.7,5.9,0.1,5.7,1
0.618,0.351,5052,45.66678019,-88.77084892,0.055893747,0.021782178,9035,0.975295146,2.2,79.7,0.9,14.3,0.4,0.1,7137,43356,24.4,27.8,20.1,20.6,13.8,17.7,77.3,12,0.1,3.9,1.1,5.6,20.3,3658,66.5,8.8,0.1,8.3,0
0.542,0.387,2178,45.75870838,-97.59855639,0.013658332,0.015384615,4759,0.921275737,7.4,83.8,0.5,7.3,0,0,3414,60948,7.9,36,13,17.2,16.6,17.2,76.7,9.7,0,2.9,1.9,8.8,17.1,2471,71.5,12.8,0.5,1.6,0
0.243,0.744,3494,34.64967704,-90.37481167,0.052646944,0.03142329,10276,1.132835201,0.7,19.5,78.5,0,0.9,0,7036,32052,39.6,22.9,32.7,23.4,4.1,17,86.7,8.2,0.8,2,1.6,0.6,21.5,4213,80.3,2.4,0.2,10.2,1
0.644,0.305,40619,40.48527731,-86.11351892,0.022157003,0.037219485,82457,1.067161373,3.2,85.8,7,0.4,1.3,0,62811,47958,23.8,28.7,18.7,20.9,8,23.7,83.9,10.2,0.3,1,1.3,3.2,19.9,36774,84.1,4.5,0.1,6.5,0
0.784,0.205,8341,31.74847232,-82.28909114,0.063829787,0.032230704,18471,1.032013201,9.7,69.6,17.9,0.6,0.8,0,13387,37089,31.8,26,13.9,18.7,22.8,18.6,82.9,11.3,0.2,2.4,0.6,2.6,22,6951,78.8,4.9,0.2,7.7,0
0.577,0.375,416610,33.20521901,-97.11691153,0.019170098,0.011817332,781321,1.032625719,19.1,60.9,9.1,0.3,7.8,0.1,519933,80290,9.4,46,13.9,25.6,6.3,8.2,80.9,8.5,0.9,1.3,1.3,7.1,28.9,419189,82.7,5.5,0.2,4.5,0
0.548,0.409,5342,41.7937534,-73.2451475,0.012496341,0.062472885,184454,1.022566284,5.7,89.4,1.5,0.1,1.9,0,143062,76438,7.3,40.8,17,21.6,9.8,10.8,83.7,6.2,1.4,2.4,1,5.3,27.4,98166,77.7,8.6,0.2,6,1
0.179,0.797,693937,40.6361825,-73.94935552,0.028931499,0.097116923,2635121,1.111859289,19.3,36,30.6,0.1,11.8,0,1657808,52782,30.4,40.8,23.1,21.5,6.2,8.5,18.4,4.3,61.8,8.6,2.7,4.3,42.4,1217976,79.4,6.6,0.1,8.1,1
0.621,0.312,9964,40.98767962,-91.54436349,0.059300277,0.005093379,19865,0.967026438,4.7,88.6,2.1,0.4,2.5,0,15193,52275,19.5,29.9,18.5,20.1,9.1,22.3,83.3,7.8,0,2.8,2.7,3.4,18.7,9304,76.7,7.4,0.5,5.5,0
0.648,0.29,1261,47.71701474,-98.90432337,0.094355881,0.01369863,2321,1.02530541,1.8,89.2,0,5.6,0,0.1,1767,55294,17,39.6,16.3,16.4,16.7,11,68.4,10.7,0,9.1,3.7,8.1,17.1,1180,56.9,22.1,0,1.6,0
0.23,0.74,84010,36.06092947,-79.12167935,0.022283023,0.018670886,141812,1.097872718,8.3,69.4,11.4,0.4,7.6,0,103638,65522,9.3,54.3,16.2,18.9,5.6,4.9,67.7,7.1,7.2,6.4,3.2,8.5,22.2,72255,69.3,6.3,0.1,5.2,1
0.288,0.698,8178,33.55545125,-90.29900733,0.058678976,0.049801924,30113,1.148933134,2.6,22.9,73.2,0,0.7,0,21394,25210,54.5,28.1,21,23,8.9,19,87.3,7,0.9,2.2,0.2,2.5,15.5,9106,74.4,6.9,0.2,12,1
0.269,0.687,38727,33.0393082,-115.3669042,0.072450641,0.025924222,179957,0.956841338,83.4,11.3,2.3,0.6,1.3,0.1,100556,44779,31,24.4,24.3,24.7,13.4,13.1,81.4,8.8,0.8,1.9,2.6,4.4,20.8,59757,67.9,5.7,0.2,16,1
0.485,0.453,22716,40.93148779,-90.2133034,0.0285553,0.014314928,51374,0.969937498,5.5,83.4,8.4,0,1,0,40401,41972,27,30.2,20.3,21.5,8.9,19.1,83,7.9,0.6,4.7,1.3,2.7,17.8,21330,81.1,5.8,0.2,6.3,0
0.659,0.295,1115,43.69318385,-101.6255063,0.041832061,0.02189781,3275,0.974080772,0.7,42.9,0.2,52,0.4,0,2264,38041,52.4,45.3,16,18.6,13.7,6.4,56.4,6.5,1.7,13.8,1.2,20.4,12.6,1105,42.7,23.7,2.2,12,0
0.418,0.542,1633671,29.85864939,-95.39339521,0.035864616,0.017319138,4525519,1.010394659,42.2,30.6,18.5,0.2,6.8,0.1,2605043,57791,25,35.4,17.4,22.9,11.5,12.8,79.3,10.9,2.7,1.5,1.9,3.7,28.9,2180392,83.4,6.6,0.2,6.4,1
0.395,0.596,6199,31.56884708,-89.8267099,0.036772919,0.030373832,11639,1.052371716,0.3,37.9,61.6,0,0,0,9229,26736,45.1,17.9,19,23.5,15,24.6,88.9,7.1,1.1,1.8,0.3,0.8,34.6,3914,78.5,2.5,0,10.7,1
0.5,0.462,169403,40.75182733,-75.30471829,0.018671434,0.056059797,300941,1.035737237,12.4,77.9,4.7,0.1,2.8,0,231519,65390,13.6,35.4,17.3,24.8,8.3,14.3,83.1,7.1,1.9,2.5,1.6,3.7,27.6,148278,85.5,4.6,0.1,5.7,1
0.295,0.668,861821,42.28098405,-83.281255,0.023909442,0.072559992,1763822,1.079147605,5.7,49.7,38.9,0.3,3.1,0,1279502,43702,35.5,31.9,20,23.9,6.9,17.4,80.8,9.5,3,1.9,1.6,3.2,25.2,722115,86.7,3.7,0.1,11.6,1
0.454,0.486,40603,44.47558711,-89.50152965,0.04271646,0.006986028,70371,0.991650865,3,91.7,0.7,0.4,2.6,0,55415,54620,11.1,34.6,16.5,23.9,8.7,16.3,81,6.9,0.3,6.2,1.9,3.8,18.8,37291,80.8,4.7,0.2,4.6,1
0.475,0.477,115547,41.61756781,-86.29040834,0.039670455,0.016891892,268613,1.058778895,8.3,73.6,12.8,0.3,2.1,0.1,195212,48121,25.6,34.6,17.6,24,6.7,17.1,81.8,8.1,1.5,3.7,1.2,3.8,21,125645,86.6,4,0.1,6.4,1
0.347,0.606,604058,39.96995815,-83.01115755,0.027536344,0.018628502,1253507,1.051277562,5.2,64.5,21.7,0.1,4.8,0,894661,56319,24.2,42.4,16.9,24.1,5.1,11.5,81.3,7.8,2.4,2.5,1.5,4.4,21.8,650022,81.7,4.3,0.1,5.7,1
0.823,0.154,16525,34.69316688,-84.45802506,0.03596272,0.021596244,29614,0.980869565,11.5,85.5,0.6,0.1,0.5,0,22105,46211,35.4,26.1,22.5,21.3,14.6,15.5,75.2,16.4,0.3,1.6,1.6,4.8,30.1,12120,78.7,9.8,0.3,7.4,0
0.744,0.218,3491,39.62550777,-84.92497066,0.018408304,0,7225,0.975123018,0,95.8,0.1,0,0.5,0,5542,45531,7.4,21.8,24.1,23,12.1,19,82.5,11.6,0.1,1.5,1.6,2.7,23.6,3429,76.8,6.8,1.1,3.9,0
0.76,0.226,10824,33.29526734,-85.45708831,0.038393253,0.01849711,22530,1.048554283,3,75.3,19.4,0.2,0.2,0.2,17343,39485,29.7,23.4,13.4,21.1,12.8,29.3,85.5,9.1,0.1,0.4,1,4,26.3,8565,79.4,8.3,0.1,5.8,0
0.7,0.257,4874,44.68192279,-84.12939244,0.007225434,0.033333333,8304,0.946554149,1.4,95.7,0.6,0.5,0.1,0.1,6683,36833,24.1,21.5,18.4,23.3,13.7,23.2,78.3,6.9,0,2.4,5.5,6.8,20.4,2815,74.5,11.3,0.4,11.9,0
0.229,0.708,2539,43.19338568,-100.7195503,0.051018371,0.011741683,10016,1.041997961,4.2,8.5,0.3,77.2,1.3,0,5988,26285,61.9,37.9,23,21.9,10.8,6.5,68.5,10.4,1.1,5.7,3.7,10.6,18.1,2784,34.4,6.8,1.4,15.1,1
0.685,0.263,12503,34.31709259,-92.95396325,0.068608124,0.016107967,33480,0.935931537,3.4,82.8,10.9,0.3,0.3,0,26167,40626,19.7,30.4,17.9,22.2,13.8,15.7,84.3,11.8,0.6,1.4,0.5,1.4,26.1,13378,79.3,5.1,0.4,6.2,0
0.312,0.604,25171,39.4381191,-123.3911313,0.013314742,0.018025751,87497,1.00368691,24.5,65.9,0.6,3.3,1.7,0.2,61818,46528,24.4,32.5,22,22.6,14.4,8.5,74.6,10.1,0.3,5.2,1.7,8.1,19.8,37084,63.6,16.2,0.5,10.4,1
0.332,0.609,144797,42.59716886,-84.37472069,0.017219631,0.014001623,286185,1.056177838,7.6,70.6,10.6,0.3,6,0,213651,49109,24.5,40.8,19.2,22.8,5.3,11.8,76.3,9.2,3.6,4.8,2.3,3.7,20.2,137687,75.1,4.7,0.2,8.1,1
0.333,0.612,6790,42.16073095,-71.20530408,0.01740955,0.091984449,694389,1.083769209,4.2,76.7,6.3,0.1,10.3,0,501784,95668,6.7,52.8,14,21.6,5.6,6,68.5,7.1,14.4,3.6,1.5,4.9,33.9,367385,83.2,5.5,0.1,5.5,1
0.688,0.275,4714,42.05220391,-95.95743843,0.030569656,0.007380074,8865,1.020282589,0.8,95.2,0.1,2.6,0.2,0,7062,41598,23.5,29.1,19.5,23.9,14.4,13.1,82.4,7.8,0,4.2,0.4,5.2,21.1,4307,75.6,11.3,0.1,3.2,0
0.315,0.592,18330,39.63803232,-106.1150762,0.026175897,0.005141388,29722,0.832655075,14,81.9,0.9,0.3,0.4,0.2,23166,73538,15.3,27.8,29.2,22.4,11.9,8.7,72.4,3.8,6.7,7.1,1.8,8.1,16.4,19358,82.8,7,0,3.3,1
0.722,0.239,7500,40.29380509,-81.09068544,0.006040138,0.032258065,15397,1.024322903,0.9,95.2,2,0.1,0.5,0,12102,46223,24.1,24.5,17,21.1,16.7,20.7,81.7,10.8,0.1,4,0.8,2.7,28.3,6707,84.7,3.9,0.3,4.9,0
0.625,0.332,233060,39.9210089,-76.73040131,0.015245943,0.030703055,442216,1.023649576,6.9,84.3,5.2,0.1,1.4,0,336393,61707,15.5,33.3,16,23.7,9.4,17.6,84.7,8.2,0.8,1.8,1.1,3.4,27.1,222038,84,4.8,0.1,5.4,0
0.831,0.127,3101,39.27057157,-80.70671527,0.0084014,0.013888889,8570,0.846584788,0.4,95.7,1.4,0.1,0.3,0,7049,44437,13.6,25.4,18.5,23.9,21.5,10.7,77.2,14.6,0,1.6,3.9,2.6,31.6,2843,75.1,6.4,0,6.5,0
0.436,0.517,771769,42.66090111,-83.38595416,0.021402574,0.046690997,1241860,1.051877713,3.9,72.9,13.6,0.2,6.8,0,907645,73369,11.3,48.9,13.9,22.8,5.1,9.2,85.9,7.2,0.5,1.1,0.8,4.5,26.7,629551,86.8,4.8,0.2,5.3,1
0.683,0.272,6161,43.08178477,-93.73454884,0.037371251,0.014634146,10971,0.98786012,3.9,93.8,0.6,0.3,0.1,0,8396,57840,12,32.6,14.6,20.1,9.1,23.5,79.2,8.2,0.5,2.3,1.2,8.5,18.2,5653,76.1,10.6,0.6,1.7,0
0.438,0.531,6722,37.34062933,-75.87751591,0.026671112,0.096875,11998,1.091336936,8.4,54.1,34.9,0.2,0.9,0.1,9182,41468,36.5,32,18.6,25.1,14,10.4,75.3,13.1,1.1,3.1,0.9,6.5,20.3,4892,74.9,8.6,0.2,4.4,1
0.716,0.25,14862,35.45798777,-86.76420988,0.03845306,0.00982801,31753,1.022484076,4.9,85.4,7.6,0,0.4,0,23747,46837,17.8,25.4,13.8,23.9,11,25.9,88.4,7.6,0.1,0.7,0.9,2.2,30.1,13998,79.6,7.1,0,6.5,0
0.786,0.162,4267,41.16624273,-98.0374887,0.020820028,0.006134969,7829,1.00846588,4.1,92.9,0.6,0.2,0.1,0,5960,53536,11.1,29.3,17.2,20.8,13.9,18.7,82.3,7.8,0.3,2.6,1.3,5.6,19.5,4194,77.6,12.2,0.1,3.3,0
0.569,0.377,35945,45.06939744,-91.28068855,0.030861376,0.012257406,63445,0.921702257,1.7,93.9,1.3,0.2,1.3,0,48783,55240,13.9,30,16.7,20.5,11,21.8,82,8.4,0.1,2.3,1.2,6,21.9,31454,81.8,7.4,0.3,3.7,0
0.471,0.44,19124,44.35291112,-94.24710352,0.023956746,0.02244389,33477,0.998865536,4.3,89.6,3,0.1,1.6,0,25333,62593,10,38.3,17.8,22.8,8.1,13,76.7,7.8,0.5,3.9,1,10,17.9,18581,79.9,5.7,0.2,3.8,1
0.451,0.531,12590,30.02531716,-90.80212061,0.039376309,0.047281324,21485,1.077852998,1.6,48,49.6,0,0.2,0,16386,52055,25.5,22.3,19.3,23,14.3,21.2,84.8,9.7,0.6,1.9,1.9,1.2,27,9193,83.2,3.7,0.3,8.2,1
0.799,0.18,14215,34.226046,-89.03636807,0.049943685,0.012886598,31075,1.024957644,6.2,77.2,14.8,0,0.8,0,21886,41865,24.1,22.8,12,26.8,8,30.5,88.8,7.8,0.1,0.6,2.2,0.6,23.9,13673,82.4,5.2,0.2,6.3,0
0.456,0.519,16719,30.25734305,-91.3499598,0.045196546,0.040748163,33122,0.974839017,2.5,47.7,48.7,0.3,0.1,0,25967,47128,28.9,26.9,22.1,25.1,11.9,13.9,85.2,8,0.7,2.3,2.1,1.8,24.9,12825,76.1,4.2,0,7.5,1
0.801,0.161,1380,45.06583079,-99.95498503,0.059965487,0,2318,1.051327434,2.3,93.1,0,2.3,1.2,0,1821,51597,9.6,33.9,16.6,20.9,17.3,11.3,79,7.3,0,5.3,1.1,7.3,14.3,1159,73.9,12.5,1.5,0.9,0
0.447,0.515,711722,27.9276559,-82.32013172,0.036022107,0.016766319,1351087,1.05133161,27.4,50.3,15.5,0.2,3.9,0.1,937597,53742,21.2,38.4,17.9,26.5,8.6,8.6,80.1,8.8,1.5,1.5,1.9,6.2,27.3,647075,83.7,4.5,0.1,6.8,1
0.731,0.236,8172,29.93543004,-85.2427099,0.059682857,0.015690377,16018,0.669411152,4.8,74.5,16.8,0.5,0.6,0.2,13312,44647,19.6,29.4,28,21.5,10.9,10.2,71.1,17.7,0,0.8,3.9,6.5,22.4,5896,76.8,4.9,0.2,5.4,0
0.421,0.448,76562,35.68862401,-106.8687803,0.015351367,0.0229939,138815,1.043229956,37.9,44.6,1.8,12,1.3,0.1,102231,60345,19.4,39.7,17.8,25.6,9.4,7.5,81.5,8.8,1.1,1.5,1.4,5.7,28.4,59556,72.2,6.1,0.1,8,1
0.57,0.364,8750,41.20596782,-90.74290052,0.021463847,0.017699115,15794,1.017113665,2.2,95.8,0.6,0.1,0.3,0,12309,55649,18,29.9,14.1,22.7,12.7,20.6,90.1,4.1,0,0.8,0.9,4.2,26.7,7327,79.6,8.4,0.1,6.5,0
0.4,0.446,20521,46.81587887,-116.7113698,0.025376644,0.00101833,38697,0.953111593,4.2,89.4,0.7,0.8,2.6,0,30041,43310,20,43.8,17.4,20.6,9.1,9.1,66.6,11.9,0.7,13,3.7,4.1,19.4,19118,64.1,6.4,0.1,7.2,1
0.503,0.462,129254,34.25758282,-77.87075626,0.024774181,0.007343492,219866,1.089722753,5.4,76.9,14,0.3,1.3,0.1,171780,51457,23.1,39.7,19.4,25.1,8,7.8,80.2,7.7,1.1,1.7,2,7.3,20.4,107369,80.1,7.3,0.1,7,1
0.518,0.427,79257,38.41758738,-77.45917053,0.017370483,0.008564437,141159,0.988603065,11.7,63.7,16.4,0.3,3.1,0.1,98728,103005,6.4,47.3,15.9,22.5,8.5,5.9,74.5,13.8,4.1,0.9,1,5.7,40.9,68238,64.5,3.6,0.1,4.3,1
0.408,0.571,5114,36.92432914,-77.25791182,0.055454937,0.020217729,11595,0.535354873,2.9,38.1,56.1,0.4,0.3,0,9570,44608,24.8,29.7,19.1,22.5,14.1,14.6,84.1,7.5,0.6,1.5,3.3,3,33.7,2684,72.7,5.2,0.8,5.5,1
0.242,0.644,16511,36.51072137,-106.6931674,0.013762514,0.027624309,39455,1.04028338,71.4,12.9,0.4,14,0.4,0,29026,33422,33.2,37.4,25.4,21.7,8.4,7,85.1,7.6,1.3,0.9,1.2,3.9,27.2,13786,56.1,6.5,0.1,8.9,1
0.57,0.077,17112,43.78141028,-111.6538474,0.071938495,0.001454017,38241,0.984277709,7.1,89,0.6,0,1.1,0.1,26874,33620,22.2,39,19.2,23.4,8.8,9.6,68.8,12.7,0.5,8.7,3.8,5.5,14.1,17073,84.4,4.2,0.5,9.2,0
0.74,0.216,4782,37.5301951,-87.26803443,0.023929067,0.017857143,9361,1.010092334,1.3,96.3,0.3,0.2,0.6,0,7077,44242,31.3,25.1,13,21.8,16.3,23.8,88,6.2,0,2.9,0.4,2.5,27,3838,78.1,7.6,0.1,7.1,0
0.649,0.272,3435,46.35721532,-96.4684375,0.023444827,0.026666667,6398,0.990665837,0.7,94,0.5,2.6,0,0,4923,52917,9.9,37.6,14.7,21.1,14.2,12.5,79.1,10.9,1,2.2,0.4,6.3,18.5,3286,74.8,9.9,0.7,1.4,0
0.76,0.208,9534,36.6801638,-80.2865648,0.01876601,0.080118694,17958,1.025262208,2.8,89.9,5.5,0.3,0.3,0,14550,37757,41.5,24.2,16.4,18.3,16.6,24.4,88.1,8.2,0,1.1,0.6,2,28,7383,76.5,8.7,0.4,6.6,0
0.371,0.586,32686,41.80283011,-72.73103891,0.020262598,0.081445227,897417,1.059576021,17.3,62.5,12.8,0.1,5,0,649810,69936,15.6,43.4,16.7,23.5,6.2,10.3,81.1,8.4,3.3,2.1,1.1,4,23,445468,80.9,5,0.2,7.4,1
0.627,0.305,9581,39.2347941,-95.38289232,0.015910055,0.02,18856,0.973210548,2.5,93.9,0.6,0.6,0,0,14396,58935,12,33.6,14.6,21.1,14.5,16.2,85.2,8.8,0.4,1.3,0.8,3.6,30,9299,72.7,6.7,0,5.8,0
0.46,0.475,92639,41.63935978,-90.61959493,0.030724286,0.00854052,171493,1.037121068,6.4,80.7,7.9,0.3,2.5,0,127246,57681,16.7,36.4,17.6,23.3,7.9,14.9,86,6.3,0.8,1.7,0.9,4.4,19.1,83710,83.4,4.9,0.1,4.2,1
0.257,0.737,4164,33.12825718,-90.52252707,0.054044711,0.036247335,8678,1.112463486,2.9,21.3,75.5,0.2,0.2,0,6226,26188,56.1,21.9,18,19.4,12.9,27.7,77.4,16,0.9,2,2,1.7,22.7,2730,77.5,6.9,0.6,21.1,1
0.727,0.21,9878,44.70915557,-117.6749883,0.009011264,0.020833333,15980,0.959293771,3.9,91.1,0.9,1,0.8,0.4,12638,43765,23.8,33.6,15.4,20.6,15.4,15,71.2,13.2,0,5.3,2.9,7.4,16,6354,70.7,10.4,0.3,7.3,0
0.799,0.154,1748,38.52275276,-99.30863983,0.031420327,0,3119,1.025324675,3.1,94.3,0,0.2,0.6,0,2471,43594,2.2,35.1,18.9,19,15.1,11.8,74.9,9.9,0,5.4,1.6,8.2,19,1505,59.3,15.6,0.8,4.9,0
0.722,0.231,13261,38.00671029,-84.99171713,0.012717446,0.003571429,22017,1.069461416,1.7,94.2,2.4,0,0.7,0,16456,51681,15.2,31.8,14.7,27.6,9.4,16.6,86.4,10.7,0,0.5,0.2,2.1,26.6,10357,69.3,6.5,0.1,6.3,0
0.305,0.682,10590,36.3607755,-76.98104134,0.035652461,0.039306358,24262,1.017462165,3.7,33.6,57.4,1.1,0.7,0.1,18935,35806,36.3,29.7,22.2,21,8.1,19,86.4,7.2,0.2,3.4,1.3,1.4,24.2,9163,74.3,3.7,0.1,10,1
0.49,0.485,94665,29.8832777,-94.16434171,0.033275197,0.018297722,254574,0.952194718,19.5,41.7,33.7,0.2,3.6,0,175785,46315,29.2,28.9,19.6,23.2,13.4,14.9,89.5,6.8,0.5,0.7,0.9,1.6,19.7,105319,83,3.9,0.1,6.5,0
0.263,0.657,294513,45.01625271,-93.09872295,0.028477783,0.025003264,537893,1.054728535,7.4,63.1,11.2,0.5,14,0,378733,60301,22.3,43.6,17.6,22.3,5,11.5,73.3,9.6,6.6,2.9,2.1,5.5,23.9,278185,82.3,4.3,0.1,5.5,1
0.357,0.604,647059,28.51367621,-81.31799498,0.036214866,0.011985019,1290216,1.035570772,30.2,41.6,19.9,0.1,5.1,0,878929,51586,23.4,36.3,20.9,26.3,7.3,9.2,79,9.7,2.7,1.2,2.1,5.3,27.6,642687,86.5,4.3,0.1,6.8,1
0.522,0.459,26993,33.47386518,-88.4419153,0.031011787,0.033567948,59558,1.08748379,2,52.2,43.5,0.2,1,0,44666,43198,31.9,29.6,17.1,24.2,9.6,19.5,87.4,7.5,0,0.7,1.6,2.8,20.8,24054,78.2,4.1,0.2,11.4,0
0.456,0.469,44789,37.17746986,-80.37868691,0.030278836,0.001690331,97692,0.936489058,3.1,83.9,4.3,0.3,6.5,0,77245,53424,15.5,47.2,19.9,19.6,4.8,8.5,75.2,8.5,4.9,4.8,2.4,4.1,18.7,46955,64.6,3.9,0.1,4.3,1
0.717,0.241,21071,37.55531756,-79.80982182,0.014449908,0.025052192,33149,1.018695573,1.6,93,3,0.3,0.9,0,26210,64733,10,38.4,14.2,22.4,10.5,14.5,89,6,0,0.9,0.4,3.8,28.3,16102,80.4,5.6,0,3.8,0
0.163,0.826,6542,33.12345854,-90.08923538,0.063283517,0.051903114,18267,1.097967153,0.3,15.6,83.1,0,0.3,0,13389,20330,61.8,24.4,19.6,19.4,10.2,26.3,80.7,14.7,1.4,1.3,1.2,0.8,26.6,4891,74.5,2.7,0,19.6,1
0.663,0.289,9376,36.9302126,-80.36738849,0.016480698,0.058365759,15594,0.988523336,2.8,93.7,2.5,0.2,0,0,12273,48396,11.5,30.7,15.6,19.1,15.8,18.9,77.2,12.7,0.6,1.5,1.5,6.5,31.6,7210,76.3,8.6,0.5,5.5,0
0.792,0.193,6938,31.0879489,-95.1367187,0.014363649,0.038461538,14481,1.080902429,9.3,79.1,9.5,0.3,0.4,0,11188,37398,30,27.5,23,23.5,12.8,13.3,80.9,10.9,0.5,1.8,1,4.9,33.2,4946,69.3,9.2,0.6,10.2,0
0.73,0.212,14486,35.74242707,-91.57001641,0.041189314,0.037958115,37097,1.054780104,6.1,89.2,1.9,0.3,0.7,0,27667,39945,27.8,29.6,17.1,19.8,13.9,19.6,81.4,12.5,0.2,1.3,1.4,3.2,18.9,15305,78,6.4,0.1,6,0
0.434,0.507,36597,41.94070556,-70.80802823,0.022845571,0.072134812,509114,1.054635414,3.7,81.9,8.8,0.1,1.2,0,379673,82081,11,38.8,19.2,24.6,8.2,9.2,80.4,7,5.7,1.4,1,4.5,33,261653,81.5,5.5,0.1,6,1
0.218,0.644,1186,46.11323337,-101.0440149,0.062443439,0.018115942,4420,0.998191682,3.9,12.5,0,81.6,0,0,2748,40795,47.9,40.4,28.8,20.5,4.6,5.8,69.4,14.6,0.6,5.5,1.3,8.5,17.9,1332,34.3,7.1,0.3,19.1,1
0.429,0.524,222969,43.02244215,-83.70589709,0.017893259,0.046653972,410881,1.073951998,3.3,72.5,19.8,0.4,1,0,312137,45231,29.9,31.5,19.5,24.2,8.3,16.5,84.6,9.1,1.2,1.3,0.7,3.1,26,166919,85,5,0.2,10.8,1
0.359,0.631,4662,32.35207048,-84.04234127,0.018647166,0.039215686,13675,0.808144916,4.2,32.6,59.3,0.4,1.6,0,10837,30851,39.2,19.6,20.6,19.1,11.1,29.6,74.6,14,0.1,2.8,3.7,4.7,27.3,4524,71.3,8,0.2,16.8,1
0.785,0.174,17930,37.10626634,-93.83293097,0.031286879,0.020117351,38131,0.999318372,7.2,89.7,0.6,0.5,0.5,0,27636,41673,27.4,27.7,21.2,19.6,10.2,21.2,78.1,12.2,0.1,1.8,2.7,5.1,22.2,16701,79.6,8.6,0.4,6.2,0
0.48,0.452,84061,39.04100763,-95.7557264,0.020443742,0.02303263,178392,1.062645253,12,74.5,7.6,0.6,1.2,0,130844,54667,17,38.2,16.8,23.6,8.7,12.8,83.2,9.7,0.9,1.9,1.4,2.9,18,84423,75.8,4.2,0.1,5.4,1
0.76,0.204,13358,38.82708533,-82.31647569,0.011058504,0.038922156,30203,1.038814635,1.3,93.6,2.8,0.5,0.7,0.1,23114,42002,29.5,27.8,19.8,22.3,11.2,18.9,85.9,5.3,0.2,1.9,1.5,5.2,29,11930,80.9,5.8,0.4,5.8,0
0.272,0.63,2683,36.01095101,-104.9497716,0.003257329,0,4605,1.014435696,79,14,0.1,0,0,0,3764,26644,29.7,24,28.7,24.7,12.5,10.1,78.7,15.2,0,1.3,0,4.8,31,1245,61.4,4.7,0,8.2,1
0.379,0.584,629804,35.78879266,-78.65249174,0.021318388,0.012599652,1023811,1.057179657,10,60.6,20,0.3,6.4,0,699342,73577,13.4,50.1,13.8,23.4,6,6.7,79.5,8.7,1.1,1.3,1.3,8.2,24.9,536376,80.6,4.8,0.1,4.9,1
0.576,0.365,53448,41.89475156,-84.06603727,0.012405538,0.01635323,98585,0.974503795,7.8,87,2.4,0.3,0.3,0.1,76189,51339,20,28.4,18.5,23.4,9.8,19.8,83,9.9,0.3,2.7,1,3.1,26.8,44355,82.5,5.4,0.1,5.9,0
0.381,0.593,21326,31.82588896,-81.49251135,0.020750161,0.01939488,62120,0.974194369,12.5,40.3,40,0.4,2.1,0.5,43087,43493,21.7,27.9,23,24.5,9.5,15.1,82.8,9.8,0.5,3.8,2,1.1,21.6,22406,62,4.1,0.3,11.9,1
0.505,0.468,32417,34.33358335,-79.96027485,0.037826319,0.026212833,67572,1.117248943,1.9,55,40.7,0.3,0.4,0,51426,36217,32.4,31.1,17.5,23.8,8.9,18.7,84.1,10.7,0.2,1.4,1.1,2.5,23,26757,80.1,5.2,0.3,13.1,0
